tx_sender,total_txn_gas_spent
0X51D32CE76ACBDA4BC433075F76E3FA138713F57F,2087900325
0XF881D20B5F865E8F1D179BFA23E5CE8CC2847257,2087718122
0X4CB50B9800F66666C4C5BA31ABFDBB88CAFC07F1,2087709354
0X486B02B86BA94CE3807816FEB73D7B52E61DB6BE,2087673525
0X6D4D1D3EFB92388FFD66A9A8D14491B97FAA6284,2085111290
0X69F07DDF94DEE501EA3AAF0965E418F7DBFF94D4,2084662251
0X5805EC51C516E3AA9907D2DBFFEA7F267B1BAA23,2084342546
0XC6337657BC414B52D0D234BDD07801A0AD952592,2082869673
0X61E0D873C91FD9094DCACA4910CB638FFE5252EB,2082752084
0X61FE90842E57D9D6719A5F90A82A0420FE537720,2082634894
0X76F602365949AF36A3535D043C2092932481A6FB,2081822347
0XE8FBF76BF056A5BBA8CC541DA51294ED98654894,2081081780
0X4A0C4EBB22A7C1F6F9D956599E75A89299DCD21C,2080796455
0XC7E3991D1D0D2D7A74046063A052E82950DB3C5E,2078214446
0XC15512CDC23ED03BC0B72BCD7738753821DC939A,2077784294
0X4B3C1C19E87746E0F3023A77F66B49FD062FBFD3,2077623803
0XD1E63B7BD0CC8EBFB0BC39A719D5C18DDFB850B8,2077538362
0X6DCA0F9327803CAC608EB2087250F6DDE68AE6E4,2077414459
0X274B39CA35FAD55820254A794C57497FE8020B7E,2077371470
0X96CC90B051FBEA853CE1E3F5A95F5D69C7BD2918,2077140716
0X724176803EC8DC099D623935ECDF47C85F0303E7,2077135211
0X670FD11E7B6682E140FAA5F960C8A1DD723D0FFB,2076212101
0X2CE24A8B1A0F044C36BCD7F6ADFE1FB0A0D9B8C0,2075955271
0X7215BC4624888378DCCD85092B847EAAB6E151CD,2075689761
0XC557BC9F81B40CD521993C2E6B0B2EE800B8F3C4,2075503753
0XDA0BB7352F6DA22E8FD451DF828B10A76F999E56,2075256578
0X35D210EBC23C43AC4754EF4585B3619628E3329F,2074307740
0X237742B27F1EE8BF3617088000C97E5A96632DFA,2074046530
0XBDD30323B543D5A7917F32C34EBFF757DAB82832,2073927944
0X3249D999E3F8BA72B9844E2419564DC0A9A9F773,2073184354
0X0AE358222ED5BD9BD73137BDCFED9319C9AD69C5,2072240185
0X2AB795049B786F0F3B101FF060705498759DDA37,2071995406
0XC32196CAF11968EA45B00B15D10E8767351B7657,2071746116
0XAE06788FCC5639F4058EF18B191E6BEBCFC15388,2070964612
0X8C325F184900A92A16B7FB820D0F2B1C7165EE7E,2070388180
0XF9E9058D42DD244683B737FD6D90A493AECADBA8,2068654300
0XD12FFEEDD07FEAFEE43C1EB023320292BAC9394E,2067562065
0XE3DA902072B35B7C14C9FDD29E60AEF536F64026,2066450231
0XA41BE648DEB4C64074233005975868490CD9A7C6,2065801439
0X2BBCF6E98A98C43748A8BBCBF37879760B538DE1,2065603587
0X3C9B42670041431B6CA0FE11D778E45C179A0642,2063479475
0XF3C81BF5CDBC9834726A201ECA01597F634E9E7D,2061985260
0X6316A23357A2E6B53D9D42BCEADB4F0729B2CCA3,2061304190
0X67B2CA7C482C50CE3898B33E984E60268B1882D1,2061291265
0XAF170E73B984050A5D4E5EB38E59A90CF9E61E8E,2061099426
0X2ED7C7A444480E1034EC069106EC767B6E834FD0,2060711555
0X278A78BE2B5A79F19E85B838A48558E2DD9A2FEC,2060597229
0XBC1BC5DF543033E01E45EA2D113B107EBC4665CD,2060106678
0X291B1212EE103E00BFECE4C22245BC96B2EA1A31,2060072257
0X663BBA87805FE26B20821994F6E8B1C76F6F89D4,2059285325
0X99B404A4D9FA5DFB1CD29BB067E2E434FBF9C5D9,2058636790
0X6EDB8B58E9C524A8EED075B0F35DEA7BBC66174E,2058025735
0XA280756513A0E99CFF06EB93C3581921585C2522,2057567536
0XF4FDCF364223FB93220D4637FE2DEE252C1F299D,2057001490
0X92B45859584CB111E0579F0BEBD2BF78F45A2373,2056681518
0X1292996E313BBDC3673887D49EEF9D30E4DEF491,2056403134
0X448E17C26FDA68E54DC33563E3AEF9799EE9D7A7,2056005296
0X1AAB1C1A6BBF4E2BE8716F7B9ADF4FFDC96B9455,2055130948
0X57AB51C38C4EDB9DA2377C0ED5C34756269A0B36,2054044302
0X50112746A0B45479554C802F9535DA6E5C71A49F,2051784219
0XC9DBBFF12F432551476B726D02B018098A97A485,2051314163
0X18ECB038DFBCF24C858357F57473E832A757A8C0,2050941150
0X617888319331FDC77C1D9CD71B001F590EAEABEE,2049748187
0XD2611238D1F3D9CE358A897D56FC084B3C803D4B,2049387320
0XBCEFD4F6156945F977C5E0EBCF42E8D843B7F4C6,2047178555
0XBE18234FE282D1796B96156AC2BC5D3490A61278,2047152211
0X17C6906DD38F918CCC70C97A6DE0FE17EF155FB1,2046817216
0X90206BC4C735B101F419A11DB17D1536216DF54D,2045301789
0XD498CFCA060A70E8F9472E81365BB2691A7D4E6B,2044556484
0X8AA112774202A15812FC6F9F12F7667089DD8024,2044410029
0X97E4723E37AC4A4F29F4D109A0B03AD5910901EC,2043483861
0XAFBF5BCA33F273B145E8DC78620ABFDE34B4DCEE,2043467121
0XC4F3B89B0D96EAF459465DE666046EE7F4472D96,2042468984
0XC9C1B4156E1FA8E6B56A5347B8A01ACDAF92F7BD,2040736385
0X3829117475054AAAE8023A70CB6F44EC1DDB070E,2040294845
0X745F98C08BBAA083E9C2504F014BCBFCF37AA641,2040192643
0X80A1814D7B01DA19F2B66C5122833FB38ED60368,2039950141
0X3C12F8242D942FB67583B5FE3B6481D16135E20F,2039591263
0X1517B61EE4067BC238C2BE5862280DCBF733592B,2038950388
0X95ED90B017D5BE1A3ED4F05DA3A575DE630CDB8D,2038892158
0XEC183890C3B04772A29091FBB98A4B4008160559,2038781757
0X6F1D910900DA43C517C17CEC68CC5DC564482D69,2038781044
0X8E9B2B3614D577E9D8C662D34EF6AA4E1F5027A6,2038745681
0X825B710D3A48DD931AD175E3CB121A81B92F5AB6,2038417658
0X6465174C09B021145CE713DFAEE1A65A087164B5,2037828272
0X9395BE5214CD91C4631031771C3CC6A60B0C7D79,2036543980
0X40FD58FCF7CB978946721C07C03421352454F8CA,2036375510
0XEC8C120E61442E10DAE4DD6E47E867C96B4910D8,2035953565
0X2CFD67B9FEB20AF821874561A7A99D63BB4207C7,2035618509
0X7160EB7DDF0ED36E7BC269CA08AEBAAB24419B28,2035297919
0X0147E150D6BCBB2150959BA4A8B16F7A9D3FEE84,2035189169
0XD944BD82C054E57AA9C2810D9A09BCE216C85927,2035103912
0X5D87A7AE59344FF099B11BEB64F9DB4AD5041C9D,2035050150
0XFC78380A72884608DAB0343CF7E2B53E167B66D4,2034910303
0X940835A935ACD498812F07918A15C5744D29A6A7,2032073070
0X4B6986C02D7A4520C015E84337C3297398F6377C,2031992290
0X3FE8CBA8C82BA3F91B396C70CF780C53E45068E3,2030963281
0X6B850A09CC6C16C0AA294E604A479A92C679E1EE,2030842772
0X3E28AFF2961D25678890B25604F25EBE82FDD369,2028572975
0X2A35EA45F23D8BEA3F8737E161FCD730A4C5910B,2028300440
0XE50D1C3068A80A5D6F2F178DF036CED15CD34C7A,2027394408
0X84F2B26128E389A6BFE41E451A24971255AAC6C3,2027204859
0XAB4C81172174ABBAF30567E2A5A3E62DCA6A4C4D,2026313366
0XB738A98B54B750842E05C77C9233351C52B0FD2E,2025585132
0XFF5A686874D8E35A490A0A0B5E070CA1DDFEED60,2024787368
0XB8B4E5C88E750C2248FAD6CCA71CE105CEDF566C,2024226163
0XB584EFDB92951198086E2B201C73006C094AF207,2024196950
0X14797C93FF324D13E9053C836AF1346C4BF2EBE7,2023562837
0XA0AD0ABFB300687D884769B3B08E0F034D0E0A9F,2023471257
0XC79565BD72FC7F12828E296DE3500D68F2BD16A7,2022670841
0X5453304D67E286FE84394C08A6915EE90CC91303,2019318623
0XFF36DA79CF472A3D0D60F95561ADCE920514630F,2019082150
0XF1E0945E133CA6779B508F283D1389D8E26293DA,2019040924
0X4A747689BF6E8E414CE38EC8D7358E8DB043B538,2019009711
0X740CA55783508F41426A327598F9D768E68A3183,2018548663
0XB3821AB318A13D0FBD3B3F5090DC1BF01BA928B6,2018185586
0XAC35316CDF9F2C44F2DD2201FCDEEA71C2359C9F,2018031139
0X3B64DE930FCA7FB66B62980AF17F4D6D008F0C3C,2018012901
0X3B30D44DF9AFFFC07A51457E18410C4CA0F90896,2017807971
0X60742B7FF34C8933EF5C3707E0B35119423D3274,2017500717
0X094C810C47E63D0E89F86C56FC90E1A381249DF1,2016990675
0X62F4093CE9BB862F29C483B4C3946E243DF7101C,2016722386
0X44CE05BF9C619783FDDDCE3C4BD8E0955A790E87,2016218001
0X165A966AF43E8242B88B0AB33AD938CC36F71CB5,2012997268
0X66B35FF174B4ECB8EE566E903CC291B2E384C6BB,2011615057
0XB413F161E817ADAE12087C5CEDDB53E45A90F9C0,2011398142
0X8E740ED558EA33D9121886D7DD0FE4523537421A,2010373855
0X4D30482E06E2F95679BC239BD087A60C0AFF78B9,2009781928
0X41EDCB800B21939B81FA1551ED62374A3A37C963,2008854676
0X97A23831614C45A8FB211FF711ED3F8BA6B612C5,2008457201
0X3FDFAC2458C1099561B3CFE76A7000AE39BEF3D2,2007535861
0X9C657BE7A981A6A6F0DA43E64506F84C04BFBD7F,2007178279
0X9EA6765EC1270F809D67AD14AC464504725E1A03,2004500606
0X3B20702D77EA3537DAD7C2AD85596BF4A82087DE,2004361590
0XA79886A38DB123BBD817B5D2EE8A549E15865578,2003533649
0XC877D4B9049B7C34DBF166131A14C9427BE2B5FF,2003442550
0X2035668241BDAED47CA1CEDBD2E3AD79944F1D28,2003036114
0X85BD115938ADDE64340C3B319731302E9A3F83CB,2002358497
0X042401BE84D6E1840D1AF1F977A4469F981007C6,2002151004
0X59E4C5819450C6F1828F6DF9FE9429D298CDD354,2002061293
0X6705F278873252D34842CE30A2B83B040FE590E6,2001458000
0XBE6B35F7F6F26B310116A5453337F83309628049,2001193666
0X8BD1EF2C5AC3237FA64E0B1F0AD2B044E5E02DE2,2000894518
0X7185CCCF4D8169D88ECE6A6EF3D418A2097D0629,1998857755
0XE7280B1F9416CA93AAEBCF51212A2D4A8CC8431B,1998702630
0XBEF86673B1C9BFB85E9EA01BBF93A856A3BCECCA,1998436381
0X7C4E4D6675DBDBFF274C3305B9946287C5FD28DE,1998103422
0X022C162FD25EB896C7E1DD3DE282BF33260723C6,1995980739
0X11DE0F0DAED60029A9121A1F6004B018E6EC0343,1995657282
0X5445F14F580876828770444CCD69AD1CF0FC4B89,1994150057
0X0B4D477D46467CB9BFE9519FC099186D3DAA9E73,1992271241
0X3650CA1809BFCB11DD2F04E4C20A7D4A83F8EDC9,1992193203
0XECB70C44D5822F7BAFA16B0206085F26DD35AECB,1991651550
0X57F787C9449473051DD9AE07B52274BB21407D6F,1989964475
0XAB44FDAD1C169EDDECD7AA5C7AB90DCF62B1DAE7,1989943270
0X527E1206073D6B616CD2692E6F45CEB70DAC4ACF,1989744986
0X018665CE0E9E1271FF57249561D361167C9C15DB,1989635362
0X34420DC8A92B0BC0832E3FB1CD8620D7E4889A1F,1987513328
0X806FB8C5A6026ECD62AB96BB6B7E70611E2EF253,1986861402
0XCF5BAC41E55273DCCC80301597A984E43EC353F2,1985548839
0XC2F583263CA737F0144DE6F65439B47CE71C3447,1984795967
0XA9183714AF315711CE55B859B88AA89353B2113A,1983650898
0X6947580D11711573FE3B69C15C70032E86A59F31,1983104350
0XD61451B9C73A4FDBAC68C246CEC478D9AA8B5195,1983065173
0X3B0F1D4E3C8D34659323C841DFB9D3338007D138,1983056117
0XC16786636898C2CAF21D0FA8F31C8CC06B1AA389,1982576040
0X92F8F96C9DAF827230CB9C735C0DA72F67126334,1981545054
0XA081C1C271FBCE298AA8BF3C8443DF0AB09E9692,1979663706
0X837A9901300312C86884902DB2BFD343A93604DC,1979529765
0XC8ECF2C7BBCCD089C43800D6DDCD186B52D48E70,1979517149
0X5A8E2876232BA00036894FB1BAF53AE89222880B,1979148984
0X787D754CAD34978F4E7F8DB4D114C1532686E53C,1978911223
0X8108755B63171F3BE7FC274828E032653BD713DC,1978208849
0X04A47785621CF971FD8814489E382BBBBAB2B5A6,1977334060
0X976EC77F060DB76760A2CAAD97242464E8BDB3B0,1976974585
0XE70B949A7B2652DEE21068F2501912D8F09F7701,1975777556
0XA5C09814074068632326028AF5166D605DBB6834,1975768012
0X44101C54822CE2D4E779B0E7A5059C78EDABEA17,1975288678
0XD7B500DA9ED774198E6CAF2EB2E0763EFADADFC1,1974600135
0X3C46C5DBE4AD3C98BDC7CEDD97B2376B497D3025,1974253697
0X60209412B50197A875234A040253BEB8EA51B999,1973584094
0X8DE5B4224F65622B6BE71E9F289C054FDEE8703B,1973559291
0X0D47E57F73C1D3A5B877ADFC54BFE84FC429D7D2,1971433929
0XFAE8C0799BE75519D18B88D4F595160336EE4A08,1971063939
0X2ADAEA8F91E66B414CD0B14780731A01B7D78B1A,1971060126
0X650B8DF13F25DC6A86418FEFA7F8EE54E9A04ED5,1968843761
0X7A4B9A0EF63E9FA5887FB6FC7A0CB9527228CD82,1968744460
0X9E1D988906C454F2080E4DE9C134C868C9F4404C,1967962905
0XAC46279D4052BB1780C4A58D59DB01547DEBD8A4,1967323899
0X9CCBF32847F82E8C1BA72DDDFE27FAC499D9F15A,1967003560
0X7E31CFD1DDC3524D79D421761AAC36A24A528A31,1966703252
0X0A462BDDCC1B333DCA1ECA698B0442EA327C61DC,1966541844
0X36B2E9617E4FA04A8C52A26A90DCF80C875E9A32,1966388193
0XE074D8B4D1A878A4E4ABAF5AA6FF876F95E86BCF,1966073003
0X70353547CFF976B670814C0CD9DEABEB51FF6A1C,1966005965
0X4B8CB038CF0567AE88FA6C9985645D3483A66D7D,1964392136
0X3C7D230FF1CFB998CDEE87D42E03AA3CE6E82B30,1964336170
0XDB1EEA65F0758362F2BDBABAE75A092D9E3E9FE2,1964309265
0X7C78DB9D7E353883A83BF6B63F63A9E8ECDD7961,1964019397
0X84CBB497FD8A229721B479BB143477D54C7C13FB,1963598256
0X6CEF48893BBD7171CE4E937D8E585AAD013A7A50,1963106058
0X6BB0317E8140C064C57150C578BD24F57816164C,1960566644
0XF2059B034C05449E32B42BAEBA4D7202F1AF8B5E,1960383253
0XBDAFAF84D170B61380EC145119BB908D6F69CB47,1959681340
0XF94BA357B0B1874F76584ED01104AFFAE4C1800B,1959211106
0X95B2A91E698970D0A027078613F9825C141F5D7B,1958889279
0XE0E894A236CAD4AE048705DDC6CA72C424D4E9C5,1957260026
0X55AF17BA691D8C98A0F4CADD883191DAEC2747D5,1954697026
0XD5973369AEF94162D6B671E2D6A7BC4752A2DAF6,1953987715
0X45B2519E92BF71D5DA9179AB40AE42EEFF90CF54,1953877265
0XB05293A1099D14DA0656DA30F7AAD459361E5B3B,1952961129
0XB3A5C06A67BBE4D25E03D82371DE18BCFDECBD6B,1951398227
0X1C15F5A367470BDA44458B3E0AD350CBE08DF0E3,1951183776
0XEC34A7657EAC149214FFDBA89662E33F23BF81AE,1951110965
